Version #9: 8/7/2020,,,,,,,,,,,,,,,,,,
"Description: Counties with accessible data (denoted with ""X"") from the datasets listed in the column headings",,,,,,,,,,,,,,,,,,
County id,County,State,Country,JHU,NYT: Case Counts,University of Washington,US Census Bureau: Demographic Estimates,Corona Data Scraper,Google,Apple,IBM Weather,NYT: All Cause Mortality,PlaceIQ,US Bureau of Labor Statistics,Realtor.com,Bureau of Economic Analysis,Opportunity Insights,US CDC: Select Demographic Characteristics
Carter_Oklahoma_UnitedStates,Carter,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cherokee_Oklahoma_UnitedStates,Cherokee,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Choctaw_Oklahoma_UnitedStates,Choctaw,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Cimarron_Oklahoma_UnitedStates,Cimarron,Oklahoma,United States,X,X,,X,X,,,X,,,,,X,,X
Cleveland_Oklahoma_UnitedStates,Cleveland,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Coal_Oklahoma_UnitedStates,Coal,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Comanche_Oklahoma_UnitedStates,Comanche,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cotton_Oklahoma_UnitedStates,Cotton,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Craig_Oklahoma_UnitedStates,Craig,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Creek_Oklahoma_UnitedStates,Creek,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Custer_Oklahoma_UnitedStates,Custer,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Delaware_Oklahoma_UnitedStates,Delaware,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Dewey_Oklahoma_UnitedStates,Dewey,Oklahoma,United States,X,X,,X,X,,,X,,,,,X,,X
Ellis_Oklahoma_UnitedStates,Ellis,Oklahoma,United States,X,,,X,,,,X,,,,,X,X,X
Garfield_Oklahoma_UnitedStates,Garfield,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Garvin_Oklahoma_UnitedStates,Garvin,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Grady_Oklahoma_UnitedStates,Grady,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Grant_Oklahoma_UnitedStates,Grant,Oklahoma,United States,X,X,,X,X,,,X,,,,,X,,X
Greer_Oklahoma_UnitedStates,Greer,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Harmon_Oklahoma_UnitedStates,Harmon,Oklahoma,United States,X,,,X,,,,X,,,,,X,,X
Harper_Oklahoma_UnitedStates,Harper,Oklahoma,United States,X,X,,X,X,,,X,,,,,X,,X
Haskell_Oklahoma_UnitedStates,Haskell,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Hughes_Oklahoma_UnitedStates,Hughes,Oklahoma,United States,X,X,,X,,X,,X,,,,,X,,X
Jackson_Oklahoma_UnitedStates,Jackson,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Jefferson_Oklahoma_UnitedStates,Jefferson,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Johnston_Oklahoma_UnitedStates,Johnston,Oklahoma,United States,X,X,,X,X,X,X,X,,,,,X,,X
Kay_Oklahoma_UnitedStates,Kay,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Kingfisher_Oklahoma_UnitedStates,Kingfisher,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Kiowa_Oklahoma_UnitedStates,Kiowa,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Latimer_Oklahoma_UnitedStates,Latimer,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
LeFlore_Oklahoma_UnitedStates,Le Flore,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lincoln_Oklahoma_UnitedStates,Lincoln,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Logan_Oklahoma_UnitedStates,Logan,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Love_Oklahoma_UnitedStates,Love,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
McClain_Oklahoma_UnitedStates,McClain,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
McCurtain_Oklahoma_UnitedStates,McCurtain,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
McIntosh_Oklahoma_UnitedStates,McIntosh,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Major_Oklahoma_UnitedStates,Major,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Marshall_Oklahoma_UnitedStates,Marshall,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Mayes_Oklahoma_UnitedStates,Mayes,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Murray_Oklahoma_UnitedStates,Murray,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Muskogee_Oklahoma_UnitedStates,Muskogee,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Noble_Oklahoma_UnitedStates,Noble,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Nowata_Oklahoma_UnitedStates,Nowata,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Okfuskee_Oklahoma_UnitedStates,Okfuskee,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Oklahoma_Oklahoma_UnitedStates,Oklahoma,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Okmulgee_Oklahoma_UnitedStates,Okmulgee,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Osage_Oklahoma_UnitedStates,Osage,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Ottawa_Oklahoma_UnitedStates,Ottawa,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pawnee_Oklahoma_UnitedStates,Pawnee,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Payne_Oklahoma_UnitedStates,Payne,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pittsburg_Oklahoma_UnitedStates,Pittsburg,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pontotoc_Oklahoma_UnitedStates,Pontotoc,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pottawatomie_Oklahoma_UnitedStates,Pottawatomie,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pushmataha_Oklahoma_UnitedStates,Pushmataha,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,X,X
RogerMills_Oklahoma_UnitedStates,Roger Mills,Oklahoma,United States,X,,,X,,,,X,,,,,X,,X
Rogers_Oklahoma_UnitedStates,Rogers,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Seminole_Oklahoma_UnitedStates,Seminole,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Sequoyah_Oklahoma_UnitedStates,Sequoyah,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Stephens_Oklahoma_UnitedStates,Stephens,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Texas_Oklahoma_UnitedStates,Texas,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Tillman_Oklahoma_UnitedStates,Tillman,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Tulsa_Oklahoma_UnitedStates,Tulsa,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Wagoner_Oklahoma_UnitedStates,Wagoner,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Washington_Oklahoma_UnitedStates,Washington,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Washita_Oklahoma_UnitedStates,Washita,Oklahoma,United States,X,X,,X,X,X,X,X,,,,,X,,X
Woods_Oklahoma_UnitedStates,Woods,Oklahoma,United States,X,X,,X,X,X,,X,,,,,X,,X
Woodward_Oklahoma_UnitedStates,Woodward,Oklahoma,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Baker_Oregon_UnitedStates,Baker,Oregon,United States,X,X,,X,X,X,,X,,,,,X,X,X
Benton_Oregon_UnitedStates,Benton,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clackamas_Oregon_UnitedStates,Clackamas,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clatsop_Oregon_UnitedStates,Clatsop,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Columbia_Oregon_UnitedStates,Columbia,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Coos_Oregon_UnitedStates,Coos,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Crook_Oregon_UnitedStates,Crook,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Curry_Oregon_UnitedStates,Curry,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Deschutes_Oregon_UnitedStates,Deschutes,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Douglas_Oregon_UnitedStates,Douglas,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Gilliam_Oregon_UnitedStates,Gilliam,Oregon,United States,X,,,X,X,,,X,,,,,X,,X
Grant_Oregon_UnitedStates,Grant,Oregon,United States,X,X,,X,X,X,,X,,,,,X,,X
Harney_Oregon_UnitedStates,Harney,Oregon,United States,X,X,,X,X,X,,X,,,,,X,X,X
HoodRiver_Oregon_UnitedStates,Hood River,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Jackson_Oregon_UnitedStates,Jackson,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Jefferson_Oregon_UnitedStates,Jefferson,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Josephine_Oregon_UnitedStates,Josephine,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Klamath_Oregon_UnitedStates,Klamath,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lake_Oregon_UnitedStates,Lake,Oregon,United States,X,X,,X,X,X,,X,,,,,X,,X
Lane_Oregon_UnitedStates,Lane,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lincoln_Oregon_UnitedStates,Lincoln,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Linn_Oregon_UnitedStates,Linn,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Malheur_Oregon_UnitedStates,Malheur,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Marion_Oregon_UnitedStates,Marion,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Morrow_Oregon_UnitedStates,Morrow,Oregon,United States,X,X,,X,X,X,,X,,,,,X,,X
Multnomah_Oregon_UnitedStates,Multnomah,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Polk_Oregon_UnitedStates,Polk,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Sherman_Oregon_UnitedStates,Sherman,Oregon,United States,X,X,,X,X,X,,X,,,,,X,,X
Tillamook_Oregon_UnitedStates,Tillamook,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Umatilla_Oregon_UnitedStates,Umatilla,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Union_Oregon_UnitedStates,Union,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Wallowa_Oregon_UnitedStates,Wallowa,Oregon,United States,X,X,,X,X,X,,X,,,,,X,,X
Wasco_Oregon_UnitedStates,Wasco,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Washington_Oregon_UnitedStates,Washington,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Wheeler_Oregon_UnitedStates,Wheeler,Oregon,United States,X,,,X,X,,,X,,,,,X,,X
Yamhill_Oregon_UnitedStates,Yamhill,Oregon,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Adams_Pennsylvania_UnitedStates,Adams,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Allegheny_Pennsylvania_UnitedStates,Allegheny,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Armstrong_Pennsylvania_UnitedStates,Armstrong,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Beaver_Pennsylvania_UnitedStates,Beaver,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Bedford_Pennsylvania_UnitedStates,Bedford,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Berks_Pennsylvania_UnitedStates,Berks,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Blair_Pennsylvania_UnitedStates,Blair,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Bradford_Pennsylvania_UnitedStates,Bradford,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Bucks_Pennsylvania_UnitedStates,Bucks,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Butler_Pennsylvania_UnitedStates,Butler,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cambria_Pennsylvania_UnitedStates,Cambria,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cameron_Pennsylvania_UnitedStates,Cameron,Pennsylvania,United States,X,X,,X,X,,,X,,,,,X,X,X
Carbon_Pennsylvania_UnitedStates,Carbon,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Centre_Pennsylvania_UnitedStates,Centre,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Chester_Pennsylvania_UnitedStates,Chester,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clarion_Pennsylvania_UnitedStates,Clarion,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clearfield_Pennsylvania_UnitedStates,Clearfield,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clinton_Pennsylvania_UnitedStates,Clinton,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Columbia_Pennsylvania_UnitedStates,Columbia,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Crawford_Pennsylvania_UnitedStates,Crawford,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cumberland_Pennsylvania_UnitedStates,Cumberland,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Dauphin_Pennsylvania_UnitedStates,Dauphin,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Delaware_Pennsylvania_UnitedStates,Delaware,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Elk_Pennsylvania_UnitedStates,Elk,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Erie_Pennsylvania_UnitedStates,Erie,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Fayette_Pennsylvania_UnitedStates,Fayette,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Forest_Pennsylvania_UnitedStates,Forest,Pennsylvania,United States,X,X,,X,X,,,X,,,,,X,X,X
Franklin_Pennsylvania_UnitedStates,Franklin,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Fulton_Pennsylvania_UnitedStates,Fulton,Pennsylvania,United States,X,X,,X,X,X,X,X,,,,,X,X,X
Greene_Pennsylvania_UnitedStates,Greene,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Huntingdon_Pennsylvania_UnitedStates,Huntingdon,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Indiana_Pennsylvania_UnitedStates,Indiana,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Jefferson_Pennsylvania_UnitedStates,Jefferson,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Juniata_Pennsylvania_UnitedStates,Juniata,Pennsylvania,United States,X,X,,X,X,X,X,X,,,,,X,X,X
Lackawanna_Pennsylvania_UnitedStates,Lackawanna,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lancaster_Pennsylvania_UnitedStates,Lancaster,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lawrence_Pennsylvania_UnitedStates,Lawrence,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lebanon_Pennsylvania_UnitedStates,Lebanon,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lehigh_Pennsylvania_UnitedStates,Lehigh,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Luzerne_Pennsylvania_UnitedStates,Luzerne,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lycoming_Pennsylvania_UnitedStates,Lycoming,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
McKean_Pennsylvania_UnitedStates,McKean,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Mercer_Pennsylvania_UnitedStates,Mercer,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Mifflin_Pennsylvania_UnitedStates,Mifflin,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Monroe_Pennsylvania_UnitedStates,Monroe,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Montgomery_Pennsylvania_UnitedStates,Montgomery,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Montour_Pennsylvania_UnitedStates,Montour,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Northampton_Pennsylvania_UnitedStates,Northampton,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Northumberland_Pennsylvania_UnitedStates,Northumberland,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Perry_Pennsylvania_UnitedStates,Perry,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Philadelphia_Pennsylvania_UnitedStates,Philadelphia,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pike_Pennsylvania_UnitedStates,Pike,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Potter_Pennsylvania_UnitedStates,Potter,Pennsylvania,United States,X,X,,X,X,X,,X,,,,,X,X,X
Schuylkill_Pennsylvania_UnitedStates,Schuylkill,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Snyder_Pennsylvania_UnitedStates,Snyder,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Somerset_Pennsylvania_UnitedStates,Somerset,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Sullivan_Pennsylvania_UnitedStates,Sullivan,Pennsylvania,United States,X,X,,X,X,X,,X,,,,,X,X,X
Susquehanna_Pennsylvania_UnitedStates,Susquehanna,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Tioga_Pennsylvania_UnitedStates,Tioga,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Union_Pennsylvania_UnitedStates,Union,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Venango_Pennsylvania_UnitedStates,Venango,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Warren_Pennsylvania_UnitedStates,Warren,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Washington_Pennsylvania_UnitedStates,Washington,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Wayne_Pennsylvania_UnitedStates,Wayne,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Westmoreland_Pennsylvania_UnitedStates,Westmoreland,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Wyoming_Pennsylvania_UnitedStates,Wyoming,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
York_Pennsylvania_UnitedStates,York,Pennsylvania,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Bristol_RhodeIsland_UnitedStates,Bristol,Rhode Island,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Kent_RhodeIsland_UnitedStates,Kent,Rhode Island,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Newport_RhodeIsland_UnitedStates,Newport,Rhode Island,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Providence_RhodeIsland_UnitedStates,Providence,Rhode Island,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Washington_RhodeIsland_UnitedStates,Washington,Rhode Island,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Abbeville_SouthCarolina_UnitedStates,Abbeville,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Aiken_SouthCarolina_UnitedStates,Aiken,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Allendale_SouthCarolina_UnitedStates,Allendale,South Carolina,United States,X,X,,X,X,X,,X,,,,,X,,X
Anderson_SouthCarolina_UnitedStates,Anderson,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Bamberg_SouthCarolina_UnitedStates,Bamberg,South Carolina,United States,X,X,,X,X,X,,X,,,,,X,X,X
Barnwell_SouthCarolina_UnitedStates,Barnwell,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Beaufort_SouthCarolina_UnitedStates,Beaufort,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Berkeley_SouthCarolina_UnitedStates,Berkeley,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Calhoun_SouthCarolina_UnitedStates,Calhoun,South Carolina,United States,X,X,,X,X,X,X,X,,,,,X,X,X
Charleston_SouthCarolina_UnitedStates,Charleston,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Cherokee_SouthCarolina_UnitedStates,Cherokee,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Chester_SouthCarolina_UnitedStates,Chester,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Chesterfield_SouthCarolina_UnitedStates,Chesterfield,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Clarendon_SouthCarolina_UnitedStates,Clarendon,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Colleton_SouthCarolina_UnitedStates,Colleton,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Darlington_SouthCarolina_UnitedStates,Darlington,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Dillon_SouthCarolina_UnitedStates,Dillon,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Dorchester_SouthCarolina_UnitedStates,Dorchester,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Edgefield_SouthCarolina_UnitedStates,Edgefield,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Fairfield_SouthCarolina_UnitedStates,Fairfield,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Florence_SouthCarolina_UnitedStates,Florence,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Georgetown_SouthCarolina_UnitedStates,Georgetown,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Greenville_SouthCarolina_UnitedStates,Greenville,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Greenwood_SouthCarolina_UnitedStates,Greenwood,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Hampton_SouthCarolina_UnitedStates,Hampton,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Horry_SouthCarolina_UnitedStates,Horry,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Jasper_SouthCarolina_UnitedStates,Jasper,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Kershaw_SouthCarolina_UnitedStates,Kershaw,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lancaster_SouthCarolina_UnitedStates,Lancaster,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Laurens_SouthCarolina_UnitedStates,Laurens,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Lee_SouthCarolina_UnitedStates,Lee,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,,X
Lexington_SouthCarolina_UnitedStates,Lexington,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
McCormick_SouthCarolina_UnitedStates,McCormick,South Carolina,United States,X,X,,X,X,X,,X,,,,,X,,X
Marion_SouthCarolina_UnitedStates,Marion,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Marlboro_SouthCarolina_UnitedStates,Marlboro,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Newberry_SouthCarolina_UnitedStates,Newberry,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Oconee_SouthCarolina_UnitedStates,Oconee,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Orangeburg_SouthCarolina_UnitedStates,Orangeburg,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Pickens_SouthCarolina_UnitedStates,Pickens,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Richland_SouthCarolina_UnitedStates,Richland,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Saluda_SouthCarolina_UnitedStates,Saluda,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Spartanburg_SouthCarolina_UnitedStates,Spartanburg,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Sumter_SouthCarolina_UnitedStates,Sumter,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Union_SouthCarolina_UnitedStates,Union,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Williamsburg_SouthCarolina_UnitedStates,Williamsburg,South Carolina,United States,X,X,,X,X,X,X,X,,,,,X,X,X
York_SouthCarolina_UnitedStates,York,South Carolina,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Aurora_SouthDakota_UnitedStates,Aurora,South Dakota,United States,X,X,,X,X,,,X,,,,,X,,X
Beadle_SouthDakota_UnitedStates,Beadle,South Dakota,United States,X,X,,X,X,X,,X,,,,,X,X,X
Bennett_SouthDakota_UnitedStates,Bennett,South Dakota,United States,X,,,X,,,,X,,,,,X,,X
BonHomme_SouthDakota_UnitedStates,Bon Homme,South Dakota,United States,X,X,,X,X,X,,X,,,,,X,,X
Brookings_SouthDakota_UnitedStates,Brookings,South Dakota,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Brown_SouthDakota_UnitedStates,Brown,South Dakota,United States,X,X,,X,X,X,X,X,,X,,,X,X,X
Brule_SouthDakota_UnitedStates,Brule,South Dakota,United States,X,X,,X,,X,,X,,,,,X,X,X
Buffalo_SouthDakota_UnitedStates,Buffalo,South Dakota,United States,X,X,,X,X,,,X,,,,,X,,X
Butte_SouthDakota_UnitedStates,Butte,South Dakota,United States,X,X,,X,X,X,,X,,,,,X,X,X
